source,match_score,match_type,ein,code,code_type,hospital_name,hpt_payer,hpt_plan,hpt_setting,hpt_rate,tic_payer,tic_network,tic_billing_class,tic_rate,rate_delta,rate_delta_pct
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,magnacare,nationalhealthplan1572,inpatient,42146.25,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,hip,emblemselectcarebronzeexchange1609,inpatient,24150.0,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,healthplus,bcbshealthplusexchange3767,both,,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,hip,emblemcmoessential43019,both,,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,healthplus,bcbspathway1692,both,,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,medicare,bcbsmedibluemedicareppo1381,inpatient,10076.87,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,healthplus,healthplusamerigroupnyfamilyhealthplusny1091,both,,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,hip,emblemhealthcarepartnersessential23013,both,,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,multiplan,principalfinancial1430,inpatient,68004.72,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,magnacare,jointindustryboardofelectricalind2057,both,5909.31,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,bcbs,local32bj1301,inpatient,40026.51,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,uhc,unitedhealthcarestudentresources1405,inpatient,34416.84,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,medicare,unitedhealthcaremedicare1158,both,,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,medicare,bcbsoutofstatemedicare(nosuitcaselogo)2070,both,,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,multiplan,nipponlife-multiplan1250,both,25607.01,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,multiplan,principalfinancialgroup1254,inpatient,68004.72,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,wellcare,wellcaremedicare1171,both,3611.24,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,medicare,partnershealthplanmedicare3365,inpatient,10076.87,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,medicare,beaconmedicaremanagedcare(hbonly)1759,inpatient,10076.87,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,hip,hipmedicaid-enhancedcare(montefiore)1366,both,,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,aetna,aetnappo1010,both,6894.2,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,hip,hipvipmedicare(heathcarepartners)1365,both,,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,multiplan,qualcareinc1256,both,25607.01,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,medicare,nyfiredepartment-wtc3431,both,13788.39,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,medicare,wtchealthprogram-northwell1485,both,,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,hip,emblemselectcaregoldsg3860,both,6894.2,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,threerivers,threerivers(hbonly)1479,inpatient,83841.44,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,hip,hipmedicaid-enhancedcare(healthcarepartners)1364,both,,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,medicaid,partnershealthplanmedicaid1687,both,,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,fidelis,ambetterfideliscareplatinumexchange1501,both,9136.45,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,bcbs,bcbsindemnity1185,inpatient,44048.71,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,hip,hipcomprehealth1270,both,13788.39,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,hip,hipchildhealthplus1096,both,,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,healthfirst,healthfirstsilvertotal,both,,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,multiplan,humanacommercialhealthplan1102,inpatient,68004.72,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,magnacare,jointindustryboardofelectricalind2057,inpatient,42146.25,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,medicare,bcbsout/statemedicare1210,both,,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,somos,bcbshealthplussomosessentialplan43782,both,,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,somos,bcbshealthplussomosessentialplan1&200-2503786,both,,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,hip,emblemessential(cohort2hcp)3373,inpatient,31476.0,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,hip,emblemcmoessential13016,both,10932.22,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,healthfirst,healthfirstassuredcare1919,inpatient,10076.87,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,uhc,unitedhealthcarechoice1291,both,5170.65,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,cigna,cignaevernorthbehavioralhealth1490,both,10932.22,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,aetna,starmark1643,inpatient,25883.26,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,bcbs,bcbsfederalprogram1182,both,2462.21,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,bcbs,bcbsblueaccesshmosmallgroup3706,inpatient,10076.87,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,fidelis,fideliscaresilverchildexchange1519,both,9136.45,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,medicare,villagecare1679,both,,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,hip,emblemselectcarebasicexchange1607,inpatient,24149.58,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,ghi,ghicbp(hbonly)1332,inpatient,28220.53,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,hip,hipprimebasic3312,both,,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,medicare,bcbsmedibluemedicarehmo1191,both,,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,healthfirst,healthfirstchildhealthplus1080,both,,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,multiplan,qualcareinc1256,inpatient,68004.72,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,magnacare,independentcareplus1677,both,5909.31,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,uhc,nyshealthinsuranceplannyshipalt3768,both,,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,hip,emblemselectcarecatastropicexchange 3856,both,13788.39,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,aetna,allied3025,inpatient,28411.27,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,cigna,cignahmo1403,inpatient,29907.0,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,1199,local1199ppo1001,both,7846.25,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,multiplan,teamstersalliedbenefits1428,both,25607.01,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,multiplan,phcs1425,inpatient,68004.72,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,wellcare,wellcaremedicare1171,inpatient,10076.87,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,bcbs,bcbsghicomposite1439,inpatient,40026.51,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,healthfirst,healthfirstessentialplan21783,both,,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,bcbs,bcbsblueaccesseposmallgroup3716,both,2462.21,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,medicare,wtchealthprogram-northwell1485,inpatient,10076.87,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,ghi,americanplanadministrators1638,inpatient,28220.53,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,medicare,humanamedicareadvantage1680,inpatient,10076.87,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,cigna,cignaopenaccess1413,inpatient,29907.0,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,medicare,wtchealthprogram-northshore1771,inpatient,10076.87,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,ghi,ghiemblemhealthmedicareppo1074,inpatient,10076.87,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,hip,emblemcmoessential43019,inpatient,10076.87,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,multiplan,nipponlifeinsco-multiplan1251,inpatient,68004.72,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,somos,bcbshealthplussomosnymedicaid3834,inpatient,24149.58,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,hip,emblemessential3and4(cohort2hcp)3901,inpatient,,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,healthplus,bcbspathwayxenhanced3360,inpatient,10076.87,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,uhc,unitedhealthcareinde1157,inpatient,93157.15,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,hip,hipvipmedicare-affinity1608,inpatient,10076.87,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,aetna,aetnapos1009,inpatient,25883.26,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,hip,emblemcmoessential13016,inpatient,29907.0,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,centerlight,centerlightpacemedicarehmo1880,both,8207.38,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,hip,emblemessentialplan22060,both,,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,bcbs,bcbsoutofstateppo(suitcaselogo)2067,both,2462.21,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,medicare,wtchealthprogram-umdny/rutgers1488,both,,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,magnacare,magnacareppo1175,both,5909.31,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,ghi,ghimedicaresupplement1070,both,,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,hip,hipcomprehealth1270,inpatient,28411.27,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,multiplan,mutualofomaha1431,inpatient,68004.72,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,healthfirst,healthfirstcompletecare1920,both,,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,ghi,ghiemblemhealthmedicarehmo1072,both,,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,bcbs,bcbsblueaccessepolargegroup(nyulilocal1199)3842,inpatient,28411.27,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,somos,bcbshealthplussomosessentialplan1&200-2503786,inpatient,10076.87,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,firsthealth,firsthealthstrategies1002,both,27576.78,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,hip,hipppo3865,both,5170.65,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,multiplan,pomcoinsuranceco1138,inpatient,68004.72,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,cigna,cignaopenaccessppo1465,inpatient,29907.0,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,medicare,uhcmedicarecompletechoiceregionalppo2006,both,,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,medicare,uhcaarpmedicarecompleteessential2007,inpatient,10076.87,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,healthfirst,healthfirstmedicare3668,both,6565.9,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,hamaspikchoice,hamaspikchoicemedicaredsnp3853,inpatient,28411.27,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,somos,hipmcdenhanced-essential3(somos)3795,inpatient,10076.87,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,cigna,cignaevernorthbehavioralhealth1490,inpatient,29907.0,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,hip,emblemselectcaresilversg3861,both,4267.84,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,aetna,wellnet1755,both,6894.2,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,multiplan,guardianlifeinsurancecoofamerica1432,both,25607.01,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,medicare,bcbsmediblueselecthmo/extrahmo3730,both,2462.21,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,medicare,wtchealthprogram-hhc1487,inpatient,10076.87,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,medicaid,partnershealthplanmedicaid3366,both,10932.22,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,magnacare,magnacare-capitaldistphyshealth1499,both,5909.31,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,hip,hiphmo(healthcarepartners)1363,both,13788.39,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,oxford,oxfordhealthplansliberty1135,both,4431.98,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,cigna,cignamanagedcare/pos1046,inpatient,29907.0,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,hip,emblemselectcareppo 3870,both,5170.65,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,aetna,aetnaopenaccesselectchoice(epo)1415,inpatient,25883.26,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,bcbs,bcbsepo1181,both,2462.21,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,hip,emblemessentialplan42062,both,,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,healthfirst,healthfirst651083,both,,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,cigna,mvp-cignanetwork1331,inpatient,29907.0,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,uhc,unitedhealthcareppo1160,both,5170.65,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,magnacare,cement&concreteworkersdistcouncil1676,inpatient,42146.25,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,multiplan,phcsmultiplan1263,inpatient,68004.72,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,medicare,bcbsmediblueselect/extrahmo(hcp)3733,both,2462.21,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,somos,bcbshealthplussomosessentialplan23837,inpatient,24149.58,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,bcbs,anthembcbsctppo4127,both,,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,bcbs,bcbsopenaccessppo(hbonly)1467,inpatient,40026.51,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,aetna,allied3025,both,13788.39,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,multiplan,meritainhealth1249,both,25607.01,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,hip,emblemselectcareplatinumsg3859,both,,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,hip,hipvipmedicare(cohort2hcp)3370,both,5170.65,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,magnacare,employeessecurityfund2058,both,5909.31,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,bcbs,bcbsnysempire1683,both,2462.21,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,medicare,aetnamedicaremanagedcare1007,both,,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,hip,emblemessentialplan1&200-2502059,both,,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,metroplus,metroplussilverplusplanexchange1626,both,10833.74,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,fidelis,fidelisessentialplan42017,both,3611.24,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,uhc,unitedhealthcarepos1159,inpatient,34416.84,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,aetna,aetnaglobalnationaltransplant(hbonly)1437,both,6894.2,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,ghi,iuoelocal14-14b1637,inpatient,28220.53,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,multiplan,healthnetofcalifornia1449,both,25607.01,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,bcbs,bcbsoutofstateepo(suitcaselogo)2063,both,2462.21,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,bcbs,bcbshmo1184,inpatient,39345.48,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,medicare,vnsmedicare/medicaidadvantage(hbonly)1387,both,,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,bcbs,bcbsoutofstatepos(suitcaselogo)2066,both,2462.21,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,multiplan,globalhealthmanagment1241,both,25607.01,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,bcbs,bluecrossblueshieldpriorityppo1693,inpatient,40026.51,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,ghi,americanplanadministrators-c/oh.d.a1639,both,14773.27,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,medicare,bcbshealthplusmedicare1451,both,,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,bcbs,bcbsoutofstatehmo(nosuitcaselogo)2069,inpatient,39345.48,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,hip,ghihmo1071,both,13788.39,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,medicare,bcbshealthplusmediblueadvantage3889,both,,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,hip,hipvipmedicare(heathcarepartners)1365,inpatient,10076.87,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,cigna,consolidatedhealthplan(hbonly)1367,both,10932.22,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,medicare,partnershealthplanfida3389,inpatient,31476.0,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,centerlight,centerlightselect1789,inpatient,10076.87,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,fidelis,fidelisessentialplan1&200-2502201,both,9136.45,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,cigna,cignagreatwestppo1442,both,10932.22,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,multiplan,diversefiedadmincorp1234,inpatient,68004.72,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,bcbs,bcbsppo/epo(smallgroup)3749,both,5909.31,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,medicare,centersplanforhealthyliving2779,both,,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,multiplan,globalexcelmgmt1240,both,25607.01,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,bcbs,bluecrossblueshieldpriorityppo1693,both,2462.21,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,bcbs,bcbshealthynewyork1183,inpatient,40026.51,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,bcbs,bcbsout/stateppo1212,both,2462.21,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,medicare,vnsmedicareadvspecialneeds(hbonly)1384,inpatient,10076.87,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,bcbs,bcbsppo/epo(smallgroup)3749,inpatient,42146.25,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,magnacare,magnacare-capitaldistphyshealth1499,inpatient,42146.25,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,healthplus,bcbspathwayxenhanced1691,both,,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,fidelis,fideliscareplatinumchildexchange1517,both,9136.45,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,hip,hipaccessi1265,inpatient,28411.27,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,hip,emblemprimeplatinum3316,both,13788.39,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,aetna,aetnastudentplan1008,both,6894.2,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,medicare,bcbsoutofstatemedicare(suitcaselogo)2065,both,,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,bcbs,bcbsghicomposite1439,both,2462.21,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,multiplan,healthnetppo1088,inpatient,68004.72,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,ghi,ghiemblemhealthppo1273,both,14773.27,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,medicare,bcbsmedibluemedicarehmo1191,inpatient,10076.87,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,cigna,cignaopenaccesshmo(hbonly)1466,both,10932.22,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,metroplus,metroplusmedplusplanexchange1624,both,10833.74,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,uhc,oxfordgardenstate3102,inpatient,24149.58,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,medicare,wellcarebyfideliscaremedicare1061,both,,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,healthfirst,healthfirstessentialplan41785,both,,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,hip,hipvipmedicare-affinity1608,both,,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,medicare,cignamedicareadvantage3985,both,,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,ghi,ghicbp(hbonly)1438,both,14773.27,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,bcbs,bluecrossblueshieldpriorityepo(smallgroup)3748,both,2462.21,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,hip,emblemselectcarebronzesg3857,inpatient,10076.87,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,hip,emblemprimeplatinum3316,inpatient,28411.27,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,hip,emblemselectcareplatinumexchange3721,both,,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,medicare,bcbsmedibluemedicarehmo(hcp)3341,inpatient,24149.58,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,somos,hipmcdenhanced-essential3(somos)3795,both,,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,medicare,bcbsout/statemedicare1210,inpatient,10076.87,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,medicare,elderplan1443,inpatient,10076.87,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,multiplan,axaassistanceusa1230,both,25607.01,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,hip,emblemselectcarebasicexchange1607,both,13788.39,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,fidelis,fidelisessentialplan32202,both,3611.24,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,medicare,unitedhealthcarecommunitymedicare1370,inpatient,10076.87,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,aetna,aetnahmo1005,inpatient,25883.26,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,hip,hipvipmedicare(montefiore)1218,inpatient,10076.87,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,hip,hiphmo(cohort2hcp)3371,both,,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,aetna,coresource1642,both,6894.2,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,bcbs,bluecrossblueshieldpriorityhmo1694,both,2462.21,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,ghi,iuoelocal14-14b1637,both,14773.27,,,,,,
hpt_only,,unmatched,133971298,43239,LOCAL,NYU Langone,multiplan,humanahealthplan1244,both,25607.01,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,somos,hipmcdenhanced-essential2(somos)3797,inpatient,24149.58,,,,,,
hpt_only,,unmatched,133971298,MS-DRG 872,MSDRG,NYU Langone,bcbs,bcbsout/stateppo1212,inpatient,40026.51,,,,,,
